category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
4730,332.614,47.011,ESTACIONES DE SERVICIO JAVIER MARIA ONAINDIA SL,pequeña,https://ranking-empresas.eleconomista.es/ESTACIONES-SERVICIO-JAVIER-MARIA-ONAINDIA.html,Estaciones De Servicio Javier Maria Onaindia Sl,"SUMINISTRO Y COMPRA VENTA DE CARBURANTES, COMBUSTIBLES Y DEMAS ACCESORIOS Y SERVICIOS COMPLEMENTARIOS PARA EL SECTOR DE LA AUTOMOCION.","CALLE EL CASERIO (ZONA RESIDENCIAL) , 12",VITORIA-GASTEIZ,94526...,,94526...,Sociedad limitada,,,ESTACIONES DE SERVICIO JAVIER MARIA ONAINDIA,Comercio al por menor de combustible para la automoción en establecimientos especializados
4741,41.074,6.047,IRAXKORR SL,grande,https://ranking-empresas.eleconomista.es/IRAXKORR.html,Iraxkorr Sl,Comercio menor de ordenadores y telefonía,"CALLE EL PRADO , 8 - BJ",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,www.idenda.com,,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,79.373,5.308,LOGIC VITORIA SL,mediana,https://ranking-empresas.eleconomista.es/LOGIC-VITORIA.html,Logic Vitoria Sl,"Comercio al por menor de programas informáticos (software), exclusivamente.","CALLE PAMPLONA-IRUÑEA , 1 - BJ",VITORIA-GASTEIZ,94521...,,,Sociedad limitada unipersonal,www.logicsage.es,,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,95.911,21.89,SISTEMAS INFORMATICOS MODULARES DE ALAVA SL,mediana,https://ranking-empresas.eleconomista.es/SISTEMAS-INFORMATICOS-MODULARES-ALAVA.html,Sistemas Informaticos Modulares De Alava Sl,Comercio al por menor de equipos informáticos,"CALLE MADRE VEDRUNA , 14",VITORIA-GASTEIZ,94521...,,,Sociedad limitada,www.simainformatica.net,,SIMA INFORMATICA,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,245.077,17.102,KM90 PRINTER SOLUTIONS SL,pequeña,https://ranking-empresas.eleconomista.es/KM90-PRINTER-SOLUTIONS.html,Km90 Printer Solutions Sl,"COMERCIO, IMPORT-EXPORT, REPARACION DE MAQUINAS, EQUIPOS DE OFICINA Y MOBILIARIO","PLAZA SAN MARTIN DE ABENDAÑO , 6 - BJ",VITORIA-GASTEIZ,94521...,,94524...,Sociedad limitada,,,KM90 PRINTER SOLUTIONS,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,294.719,42.601,YET INFORMATICA SL,pequeña,https://ranking-empresas.eleconomista.es/YET-INFORMATICA.html,Yet Informatica Sl,Intermediarios de servicios de informática,"CALLE CASTILLO DE QUEJANA (OFICINA 25) , 11",VITORIA-GASTEIZ,94500...,,94513...,Sociedad limitada,www.yet.es,,"SHOES WORLD, SR SHOESROM","Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,305.293,34.965,ARMUR COMERCIAL SL,pequeña,https://ranking-empresas.eleconomista.es/ARMUR-COMERCIAL.html,Armur Comercial Sl,COMERCIO MENOR FOTOCOPIADORAS FAX PROYECTORES,"AVENIDA DE GASTEIZ , 91 - 2 A",VITORIA-GASTEIZ,94520...,,94522...,Sociedad limitada,www.armurcomercial.com,,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,310.799,(ND),MIGO SOLUCIONES INFORMATICAS SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/MIGO-SOLUCIONES-INFORMATICAS.html,Migo Soluciones Informaticas Sociedad Limitada.,Comercio al por menor de productos informáticos. Prestación de servicios de reparación de sistemas informáticos,"CALLE ABENDAÑO , 25 - BJ",VITORIA-GASTEIZ,94521...,,,Sociedad limitada,www.lesslanvitoria.com,,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,360.256,56.931,BIOMAG COMPUTER SL,pequeña,https://ranking-empresas.eleconomista.es/BIOMAG-COMPUTER.html,Biomag Computer Sl,"LA COMERCIALIZACION DE EQUIPOS INFORMATICOS, ELECTRONICOS Y DE TELECOMUNICACIONES, LA PRESTACION DE SERVICIOS INFORMATICOS DE MANTENIMIENTO, INSTALACION Y REPARACION DE DICHOS EQUIPOS; LA ENSENANZA DE INFORMATICA Y OFIMA","CALLE RAFAEL ALBERTI , 24 - B",VITORIA-GASTEIZ,94517...,,,Sociedad limitada unipersonal,www.biomagcomputer.es,www.biomagcomputer.es/contacto.html,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,399.861,(ND),"SOLUCIONES TECNOLOGICAS GEMETIK, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/SOLUCIONES-TECNOLOGICAS-GEMETIK.html,"Soluciones Tecnologicas Gemetik, Sociedad Limitada.","El asesoramiento en nuevas tecnologías, la distribución informática y de nuevas tecnologías, el mantenimiento de las mismas, la instalación de cámaras de seguridad, el asesoramiento en materia de protección de datos y la formación en general","CALLE ADRIANO VI . , 5 - BJ",VITORIA-GASTEIZ,94500...,,,Sociedad limitada unipersonal,www.gemetik.es,,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,410.073,(ND),NOVAGIX SL,pequeña,https://ranking-empresas.eleconomista.es/NOVAGIX.html,Novagix Sl,"COMPRAVENTA DE MATERIAL OFIMATICO E INFORMATICO, COMPRAVENTA, EXPORTACION E IMPORTACION DE MATERIALES Y APLICACIONES INFORMATICAS.","CALLE MANUEL IRADIER , 7 - B",VITORIA-GASTEIZ,94523...,,94514...,Sociedad limitada,,,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4741,421.894,78.333,"INFORMATICA SAN MARTIN, S.L.",pequeña,https://ranking-empresas.eleconomista.es/INFORMATICA-SAN-MARTIN.html,"Informatica San Martin, S.l.","Actividades de comercialización, revisión, mantenimiento y reparación de todo tippo de productos informáticos y de comunicaciones","PLAZA SAN MARTIN DE ABENDAÑO , 6 - BJ",VITORIA-GASTEIZ,94533...,,,Sociedad limitada,www.pcbox.com,,,"Comercio al por menor de ordenadores, equipos periféricos y programas informáticos en establecimientos especializados"
4742,99.131,11.538,GASTECOM SL,mediana,https://ranking-empresas.eleconomista.es/GASTECOM.html,Gastecom Sl,Comercio al por menor de equipos de telecomunicaciones y operadores,"CALLE PADULETA , 63 - BJ PAB 14",VITORIA-GASTEIZ,90282...,,,Sociedad limitada,www.gastecom.es,,,Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados
4742,244.471,39.37,GASTEIZ-TRONIC TELECOMUNICACIONES SOCIEDAD DE RESPONSABILIDAD LIMITADA LABORAL.,pequeña,https://ranking-empresas.eleconomista.es/GASTEIZ-TRONIC-TELECOMUNICACIONES.html,Gasteiz-tronic Telecomunicaciones Sociedad De Responsabilidad Limitada Laboral.,"La Sociedad tendrá por objeto la comercialización, fabricación y reparación de instalaciones de sistemas eléctricos, electrónicos y de telecomunicaciones, telefonía doméstica (porteros y video-porteros automáticos), televisión TDT, satélite y cable, instalaciones de sistemas de seguridad y sonido, i.","CALLE DOMINGO BELTRAN DE OTAZU , 15 - BJ",VITORIA-GASTEIZ,94524...,,,Sociedad limitada laboral,,,GASTEIZ-TRONIC,Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados
4751,151.996,46.201,SERI-SPORT GASTEIZ SOCIEDAD LIMITADA,mediana,https://ranking-empresas.eleconomista.es/SERI-SPORT-GASTEIZ.html,Seri-sport Gasteiz Sociedad Limitada,Serigrafía textil.,"CALLE VENTA DE LA ESTRELLA , 2 - PABELLON 28",VITORIA-GASTEIZ,94515...,,,Sociedad limitada,www.seri-sport.com,,,Comercio al por menor de textiles en establecimientos especializados
4751,196.709,45.449,"SLOW CLOTHES URIVI, S.L.",mediana,https://ranking-empresas.eleconomista.es/SLOW-CLOTHES-URIVI.html,"Slow Clothes Urivi, S.l.",El comercio al por menor textil,"CALLE POSTAS , 17 - BJ",VITORIA-GASTEIZ,610.....,,,Sociedad limitada,www.2uves.com,,,Comercio al por menor de textiles en establecimientos especializados
4751,204.808,11.943,GUERTARI SL,mediana,https://ranking-empresas.eleconomista.es/GUERTARI.html,Guertari Sl,COMERCIO AL MENOR DE PRENDAS DE VESTIR DE CABALLERO,"CALLE MANUEL IRADIER , 19 - B",VITORIA-GASTEIZ,94514...,,94514...,Sociedad limitada,,,,Comercio al por menor de textiles en establecimientos especializados
4751,217.179,1.179,FUNNY SOCKS SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/FUNNY-SOCKS.html,Funny Socks Sociedad Limitada.,Comercio al por menor de artículos textiles y de mercería,"CALLE EDUARDO DATO , 13 - BJ",VITORIA-GASTEIZ,661.....,,,Sociedad limitada,,,,Comercio al por menor de textiles en establecimientos especializados
4751,266.965,7.893,LEZANA CONFORT COMPANY SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/LEZANA-CONFORT-COMPANY.html,Lezana Confort Company Sociedad Limitada.,"El comercio al por menor de colchones, somieres y toda clase de complementos de cama. El comercio al por menor de muebles excepto de oficina y cocina. La venta al por menor de cuadros, lámparas, pintura sin firma y otros objetos de decoración del hogar","CALLE GORBEA , 54 - BJ",VITORIA-GASTEIZ,94503...,,,Sociedad limitada unipersonal,,,,Comercio al por menor de textiles en establecimientos especializados
4751,289.618,35.1,RIO VERDE DE JIN SL,pequeña,https://ranking-empresas.eleconomista.es/RIO-VERDE-JIN.html,Rio Verde De Jin Sl,"BAZAR. COMERCIO AL POR MENOR DE TODA CLASE DE ARTICULOS DE HOGAR, DE REGALO, JUGUETERIA, DEPORTE, FERRETERIA, ELECTRONICA Y BISUTERIA, BOLSOS, MALETAS, VESTIDO, ZAPATOS Y COMPLEMENTOS Y LOS SERVICIOS COMPLEMENTARIOS DE D","CALLE EL PRADO , 10 - B",VITORIA-GASTEIZ,650.....,,,Sociedad limitada,,,,Comercio al por menor de textiles en establecimientos especializados
4751,327.139,68.763,"ENTRETELAS-ARTEHUNAK, S.L.",pequeña,https://ranking-empresas.eleconomista.es/ENTRETELAS-ARTEHUNAK.html,"Entretelas-artehunak, S.l.",El comercio textil. Actividades de docencia. Confección de otras prendas textil y accesorios,"CALLE GORBEA , 29 - BJ",VITORIA-GASTEIZ,672.....,,,Sociedad limitada unipersonal,,,,Comercio al por menor de textiles en establecimientos especializados
4751,364.281,53.374,KETS SPORT SL,pequeña,https://ranking-empresas.eleconomista.es/KETS-SPORT.html,Kets Sport Sl,VENTA DE PRENDAS DE VESTIR PARA SEÑORA Y CABALLERO.,"CALLE OLAGUIBEL , 14 - B",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,,,,Comercio al por menor de textiles en establecimientos especializados
4751,377.456,(ND),KADAM SPORT SL,pequeña,https://ranking-empresas.eleconomista.es/KADAM-SPORT.html,Kadam Sport Sl,,"CALLE OLAGUIBEL , 16 - B",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,,,,Comercio al por menor de textiles en establecimientos especializados
4751,382.705,52.368,"BLISS-DONG, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/BLISS-DONG.html,"Bliss-dong, Sociedad Limitada.","Comercio al por menor de toda clase de prendas de vestir y tocado, productos rextiles y calzado","CALLE LA PAZ , 9 - BJ,",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Comercio al por menor de textiles en establecimientos especializados
4751,429.674,32.517,CONFECCIONES PINEDO S.L.,pequeña,https://ranking-empresas.eleconomista.es/CONFECCIONES-PINEDO.html,Confecciones Pinedo S.l.,"La fabricacion, transformacion, almacenaje, compra y venta al por mayor y al por menor de todo tipo de productos textiles y de vestir, asi como sus complementos.","CALLE SAN ANTONIO , 11 - BJ",VITORIA-GASTEIZ,94523...,,,Sociedad limitada,www.confeccionespinedo.com,,,Comercio al por menor de textiles en establecimientos especializados
4752,32.721,1.38,COMERCIAL MIGUEL CARRANCIO SL,grande,https://ranking-empresas.eleconomista.es/COMERCIAL-MIGUEL-CARRANCIO.html,Comercial Miguel Carrancio Sl,Venta al por menor de respuestos y maquinaria industrial.,"CALLE GEREZPEA (POL INDUSTRIAL DE JUNDIZ) , 17",VITORIA-GASTEIZ,94537...,,,Sociedad limitada,www.cialmica.es,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,112.572,11.834,FERRETERIA OLAGUIBEL SL,mediana,https://ranking-empresas.eleconomista.es/FERRETERIA-OLAGUIBEL.html,Ferreteria Olaguibel Sl,Comercio al por mayor y por menor de ferretería vidrio y pintura.,"CALLE PIO XII , 15 - B",VITORIA-GASTEIZ,94523...,,94514...,Sociedad limitada,,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,137.348,26.181,SUMINISTROS BABIOTEC SOCIEDAD LIMITADA,mediana,https://ranking-empresas.eleconomista.es/SUMINISTROS-BABIOTEC.html,Suministros Babiotec Sociedad Limitada,"Suministro industrial, comercio al por mayor de todo tipo de herramientas y maquinaria industrial.","POLIGONO INDUSTRIALDEA (PABELLON) , S/N - 3-1",LAUDIO/LLODIO,94510...,,,Sociedad limitada,www.suministrosbabiotec.com,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,141.356,91.283,ANAKEL COM EDITORIAL DIGITAL SL,mediana,https://ranking-empresas.eleconomista.es/ANAKEL-COM-EDITORIAL-DIGITAL.html,Anakel Com Editorial Digital Sl,"LA EDICION EN FORMATO ELECTRONICO DE PUBLICACIONES, LIBROS, MANUALES, CATALOGOS, GUIAS, ETC. LA ELABORACION DE CONTENIDOS PARA PUBLICACIONES, TALES COMO TEXTOS, IMAGENES, FOTOGRAFIAS, VIDEOS, AUDIOS, ANIMACIONES, ETC","CALLE MICAELA PORTILLA , 2 - BJ",VITORIA-GASTEIZ,94521...,,,Sociedad limitada unipersonal,www.anakel.com,,ANAKEL HOME,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,143.37,14.697,CERRAJERIA CANUTO SL,mediana,https://ranking-empresas.eleconomista.es/CERRAJERIA-CANUTO.html,Cerrajeria Canuto Sl,COMPRAVENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y LA REPARACION Y MONTAJE DE CERRAJERIA DE TODA CLASE.,"CALLE FELIX MARIA SAMANIEGO , 8 - BJ",VITORIA-GASTEIZ,94514...,,94513...,Sociedad limitada,www.cerrajeriacanuto.com,,CANUTO,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,176.934,23.827,MATERIALES DE CONSTRUCCION AYALA SA,mediana,https://ranking-empresas.eleconomista.es/MATERIALES-CONSTRUCCION-AYALA.html,Materiales De Construccion Ayala Sa,Venta de productos para la construcción.,"POLIGONO INDUSTRIAL ALDAYTURRIAGA , S/N",AMURRIO,94589...,,,Sociedad anónima,www.mcaiala.com,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,208.009,9.706,CERAMICAS Y SANEAMIENTOS GALICIA SL,mediana,https://ranking-empresas.eleconomista.es/CERAMICAS-SANEAMIENTOS-GALICIA.html,Ceramicas Y Saneamientos Galicia Sl,Venta y colocación de saneamientos y cerámicas.,"CALLE BRUNO VILLARREAL , 8",VITORIA-GASTEIZ,94524...,,94522...,Sociedad limitada,,,G GALICIA RE.FORMAS,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,208.984,39.269,"LORATEC INOUT, S.L.",mediana,https://ranking-empresas.eleconomista.es/LORATEC-INOUT.html,"Loratec Inout, S.l.","La sociedad tendrá por objeto los servicios de asesoramiento y gestión comercial; la comercialización de suministros industriales; el transporte de toda clase de mercancías, el mantenimiento y servicio técnico de toda clase de maquinaria, herramientas y equipos industriales","CALLE GOIKOBERAZA , 12 - B",VITORIA-GASTEIZ,94529...,,,Sociedad limitada unipersonal,,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,210.545,64.492,BRICOLAGE FERRETERIA BASOCO SL,mediana,https://ranking-empresas.eleconomista.es/BRICOLAGE-FERRETERIA-BASOCO.html,Bricolage Ferreteria Basoco Sl,COMERCIO AL POR MENOR Y MADERAS Y ARTICULOS DE FERRETERIA,"CALLE ARANA , 26 - B",VITORIA-GASTEIZ,,,94527...,Sociedad limitada,www.cadena88.com,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,221.683,36.747,CRISTALERIA GASTEIZ SL,pequeña,https://ranking-empresas.eleconomista.es/CRISTALERIA-GASTEIZ.html,Cristaleria Gasteiz Sl,"COMERCIAL AL POR MENOR CON MATERIALES DE CONSTRUCCION, ARTICULOS Y MOBILIARIOS DE SANEAMIENTO, PUERTAS, VENTANAS PERSIANAS.","CALLE ARKATXA , 1 -P 50",VITORIA-GASTEIZ,94514...,,94513...,Sociedad limitada unipersonal,www.cristaleriagasteiz.com,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,240.958,33.126,"PINTURAS BELLO, S.L.",pequeña,https://ranking-empresas.eleconomista.es/PINTURAS-BELLO.html,"Pinturas Bello, S.l.","Venta al por menor de pintura, papeles pintados, droguería, material de decoración, materiales de construcción y material de vestuario laboral. Alquiler reparación y venta de maquinaria","CALLE CORONACION DE LA VIRGEN BLANCA , 18 - BJ",VITORIA-GASTEIZ,94514...,,,Sociedad limitada unipersonal,www.pinturasbello.negocio.site,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,244.956,30.435,ROAL INDUSTRIAL SL,pequeña,https://ranking-empresas.eleconomista.es/ROAL-INDUSTRIAL.html,Roal Industrial Sl,Comercio al por menor de ferretería industrial.,"AVENIDA LOS HUETOS (PG IND ALI GOBEO) , 50 - PAB 10",VITORIA-GASTEIZ,94523...,,,Sociedad limitada unipersonal,www.roalindustrial.com,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,279.718,34.581,KREA INTEGRAL SYSTEMS SL,pequeña,https://ranking-empresas.eleconomista.es/KREA-INTEGRAL-SYSTEMS.html,Krea Integral Systems Sl,Comercio y distribución de materiales de construcción y artículos de saneamiento,"AVENIDA DE SANTIAGO , 48 - BJ",VITORIA-GASTEIZ,94510...,,94540...,Sociedad limitada,,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,330.702,53.34,CEPINORTE SL,pequeña,https://ranking-empresas.eleconomista.es/CEPINORTE.html,Cepinorte Sl,"EL COMERCIO AL POR MAYOR Y AL POR MENOR DE PINTURAS, ACCESORIOS COMERCIALES DE MATERIALES PLASTICOS, LACAS Y OBJETOS DE ORNAMENTACION Y DECORACION Y LA APLICACION DE LOS MISMOS EN OBRAS, TRABAJOS Y SERVICIOS.","CALLE GARDEA (B P) , 4",LAUDIO/LLODIO,94672...,,,Sociedad limitada,www.pinturasreguera.com,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
4752,340.215,58.822,GOAR FERRETERIA SL,pequeña,https://ranking-empresas.eleconomista.es/GOAR-FERRETERIA.html,Goar Ferreteria Sl,"COMERCIO AL POR MENOR DE ARTICULOS DE MENAJE, FERRETERIA, ADORNOS, REGALOS RECLAMO, BISUTERIA Y PEQUENOS ELECTRODOMESTICOS.","PLAZA ALBERTO ACERO , 1 - B",LAUDIO/LLODIO,94672...,,94608...,Sociedad limitada,,,,"Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados"
