category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
1013,27.034,1.86,CARNICAS FRILESA SA,grande,https://ranking-empresas.eleconomista.es/CARNICAS-FRILESA.html,Carnicas Frilesa Sa,Elaboración de productos cárnicos y sala de despieze,"CALLE JOSE MARIA IPARRAGIRRE , S/N - BJ 4",VITORIA-GASTEIZ,94513...,,94514...,Sociedad anónima unipersonal,,,BOKADO CARNAL,Elaboración de productos cárnicos y de volatería
1013,54.496,1.406,DEHESA BARON DE LEY SL,grande,https://ranking-empresas.eleconomista.es/DEHESA-BARON-LEY.html,Dehesa Baron De Ley Sl,Elaboración de productos de chacinería.,"CAMINO VIEJO , 26",OYON-OION,92747...,,94562...,Sociedad limitada,www.dehesabarondeley.com,,"DEHESA EL COTO DEHESA BARON DE LEY, S.L.",Elaboración de productos cárnicos y de volatería
1013,191.533,11.006,EMBUTIDOS LA ESTACION SL,mediana,https://ranking-empresas.eleconomista.es/EMBUTIDOS-ESTACION.html,Embutidos La Estacion Sl,"FABRICACION Y ELABORACION DE TODO TIPO DE PRODUCTOS CARNICOS, DE CHARCUTERIA Y EMBUTIDOS.","BARRIO ESTACION (DURANA) , 12",ARRATZUA-UBARRUNDIA,94529...,,94529...,Sociedad limitada,,,,Elaboración de productos cárnicos y de volatería
1021,31.756,3.469,"BACALAOS GAYTAN, SL.",grande,https://ranking-empresas.eleconomista.es/BACALAOS-GAYTAN.html,"Bacalaos Gaytan, Sl.","Elaboración, transformación y comercio menor de bacalao","POLIGONO INDUSTRIAL LANTARON (CL OMECILLO) , 5",LANTARON,94533...,,94533...,Sociedad limitada,www.bacalaogaytan.com,,"4 marcas, entre ellas: LA NORUEGA., GAYTAN...","Procesado de pescados, crustáceos y moluscos"
1021,171.303,4.259,BACALAOS SAYOMAR SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/BACALAOS-SAYOMAR.html,Bacalaos Sayomar Sociedad Limitada.,Desalado de bacalao.,"CALLE IBERNALO (POL IND PQ. SOL) , 19",OYON-OION,94560...,,,Sociedad limitada,www.sayomar.com,,,"Procesado de pescados, crustáceos y moluscos"
1031,27.617,898,TRANSFORMADOS DE PATATA DE ALAVA SL,7.390.749,https://ranking-empresas.eleconomista.es/TRANSFORMADOS-PATATA-ALAVA.html,Transformados De Patata De Alava Sl,"Pelado, cortado y envasado de patata cruda de 4ªgama.","CALLE UZBINA , 8 - PG IND JUNDIZ",VITORIA-GASTEIZ,945214450,,,Sociedad limitada,www.natuber.com,,NATUBER,Procesado y conservación de patatas
1052,1.352,49,FRONERI IBERIA SL,162.146.000,https://ranking-empresas.eleconomista.es/FRONERI-IBERIA.html,Froneri Iberia Sl,Fabricación y distribución y comercialización de helados.,"CALLE INTXERDUI (ZONA INDUSTRIAL DE ARAIA) , 5",ASPARRENA,945180900,"945304933
902220001
961369500",962411362,Sociedad limitada unipersonal,www.froneri.es,www.helados.nestle.es,#SHARINGMOMENTS,Elaboración de helados
1052,326.634,38.185,"ANGELATO VITORIA, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/ANGELATO-VITORIA.html,"Angelato Vitoria, Sociedad Limitada.",Elaboración y comercio de helados,"CALLE EL PRADO , 16 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Elaboración de helados
1053,137.726,7.951,BURUAGA ARDITEGIA SL,mediana,https://ranking-empresas.eleconomista.es/BURUAGA-ARDITEGIA.html,Buruaga Arditegia Sl,Elaboración y comercialización de queso de oveja.,"CARRETERA AUTOVIA N-622 (KM 8. PG INDUSTRIAL KURTZEBEA) , 2",ZIGOITIA,94546...,,,Sociedad limitada unipersonal,www.buruagaarditegia.eu,,BURUAGA ARDITEGIA,Fabricación de quesos
1053,435.721,74.162,QUESERIA IZORIA SL,pequeña,https://ranking-empresas.eleconomista.es/QUESERIA-IZORIA.html,Queseria Izoria Sl,"LA ELABORACION DE MIEL, QUESOS Y OTROS PRODUCTOS: LACTEOS","BARRIO IBARRA , 27 - B IZORIA",AYALA/AIARA,678.....,,,Sociedad limitada,,,,Fabricación de quesos
1054,84.85,38.944,GASCON VERMUYTEN SL,mediana,https://ranking-empresas.eleconomista.es/GASCON-VERMUYTEN.html,Gascon Vermuyten Sl,Elaboración y comercialización de productos lácteos (nata vegetal).,"CALLE BASALDEA , 7 - PG IND JUNDIZ",VITORIA-GASTEIZ,94529...,,94529...,Sociedad limitada,www.vermuyten.com,,"7 marcas, entre ellas: TOPPING ROYALE BY VERMUYTEN, PURATOPPING...",Preparación de leche y otros productos lácteos
1061,142.544,11.383,HARINAS Y DERIVADOS IBARRONDO SA,mediana,https://ranking-empresas.eleconomista.es/HARINAS-DERIVADOS-IBARRONDO.html,Harinas Y Derivados Ibarrondo Sa,Fabricación de harina de trigo panificable.,"CARRETERA VITORIA-ESTELLA , 36",CAMPEZO/KANPEZU,94541...,,94541...,Sociedad anónima,,,,Fabricación de productos de molinería
1071,28.982,1.043,PAN LA VITORIANA SA,grande,https://ranking-empresas.eleconomista.es/PAN-VITORIANA.html,Pan La Vitoriana Sa,Fabricación y venta de pan y de productos frescos de panadería y pastelería,"CALLE ESKORIATZA , 3",VITORIA-GASTEIZ,94527...,,94527...,Sociedad anónima unipersonal,www.lavitoriana.com,,"10 marcas, entre ellas: LA VITORIANA 1903 TIK, V LA VITORIANA DEGUSTA...",Fabricación de pan y de productos frescos de panadería y pastelería
1071,40.848,2.958,ARTE PAN SA,grande,https://ranking-empresas.eleconomista.es/ARTE-PAN.html,Arte Pan Sa,Fabricación y venta de pan.,"CALLE JESUS GURIDI , 2",VITORIA-GASTEIZ,94520...,,94520...,Sociedad anónima,www.artepan.com,,,Fabricación de pan y de productos frescos de panadería y pastelería
1071,54.437,12.493,OGIMAHAIA SOCIEDAD LIMITADA,grande,https://ranking-empresas.eleconomista.es/OGIMAHAIA.html,Ogimahaia Sociedad Limitada,Fabricación y distribución de pan y de productos frescos de panadería y pastelería.,"CALLE HARRIKRUZ (POL INDUSTRIAL DE GALZAR) , 19",AGURAIN/SALVATIERRA,94531...,,94531...,Sociedad limitada,www.pan-betti.com,,"4 marcas, entre ellas: PANBETTI, BETTI...",Fabricación de pan y de productos frescos de panadería y pastelería
1071,77.363,10.86,PANIFICADORA LAKUA SL,mediana,https://ranking-empresas.eleconomista.es/PANIFICADORA-LAKUA.html,Panificadora Lakua Sl,Fabricación artesanal de pan,"CALLE SAN MIGUEL DE ATXA , 10 -BJ",VITORIA-GASTEIZ,94524...,,,Sociedad limitada,www.panificadoralakua.com,,,Fabricación de pan y de productos frescos de panadería y pastelería
1071,111.979,19.98,PANIFICADORA DEL NERVION SL,mediana,https://ranking-empresas.eleconomista.es/PANIFICADORA-NERVION.html,Panificadora Del Nervion Sl,"La fabricación de pan, bollería y repostería y servicios relacionados con estac actividades","POLIGONO INDUSTRIALDEA , PABELLON 4-3 DEL BAR",LAUDIO/LLODIO,,,,Sociedad limitada,,,,Fabricación de pan y de productos frescos de panadería y pastelería
1071,197.519,22.938,OGIMAMIA GASTEIZ S.L.,mediana,https://ranking-empresas.eleconomista.es/OGIMAMIA-GASTEIZ.html,Ogimamia Gasteiz S.l.,"La fabricación y comercialización de cualquier producto relacionado con la panadería y pastelería, y con la alimentación en general. La prestación de servicios de hostelería y restauración. Organización de eventos festivos y prestación de servicios de catering. La prestación de servicios de asesoram","CALLE JUAN XXIII , 3 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,MAMIA,Fabricación de pan y de productos frescos de panadería y pastelería
1071,232.755,(ND),CONFITURAS SOSOAGA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/CONFITURAS-SOSOAGA.html,Confituras Sosoaga Sociedad Limitada.,"La fabricación y elaboración de productos de pastelería, confitería y bollería. Comercio al por menor de todo tipo de artículo relacionados con la pastelería, confitería, bombonería y bollería","CALLE NAVARRO VILLOSLADA , 12 - PTL 4. PISO 1 IZ",VITORIA-GASTEIZ,94525...,,,Sociedad limitada,,,,Fabricación de pan y de productos frescos de panadería y pastelería
1071,246.227,21.542,OKINDEGI GOZOTOKIA EL TALO SL,pequeña,https://ranking-empresas.eleconomista.es/OKINDEGI-GOZOTOKIA-TALO.html,Okindegi Gozotokia El Talo Sl,"FABRICACION DE PAN DE TODAS CLASES Y DE BOLLERIA, PASTELERIA, LECHE Y PRODUCTOS LACTEOS COMERCIO DE LIBROS, PERIODICOS, PAPELERIA, DIBUJO, ETC.","CALLE BARRATXI , 10 - PAB. 4",VITORIA-GASTEIZ,94525...,,,Sociedad limitada unipersonal,,,EL TALO,Fabricación de pan y de productos frescos de panadería y pastelería
1071,259.078,19.083,"PANADERIA LA OKA, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/PANADERIA-OKA.html,"Panaderia La Oka, Sociedad Limitada.",La elaboración distribución y venta de productos de panadería pastelería y alimentación,"AVENIDA NAVARRA , 42 - BJ",OYON-OION,,,,Sociedad limitada,,,,Fabricación de pan y de productos frescos de panadería y pastelería
1071,270.228,30.175,PANADERIA FUERTES SLL,pequeña,https://ranking-empresas.eleconomista.es/PANADERIA-FUERTES.html,Panaderia Fuertes Sll,"ELABORACION Y VENTA DE PAN, BOLLERIA Y SIMILARES.","CALLE LAS ERAS , 18",LAPUEBLA DE LABARCA,94560...,,,Sociedad limitada laboral,,,,Fabricación de pan y de productos frescos de panadería y pastelería
1071,281.036,32.217,PAN SAN PRUDENCIO SOCIEDAD LIMITADA,pequeña,https://ranking-empresas.eleconomista.es/PAN-SAN-PRUDENCIO.html,Pan San Prudencio Sociedad Limitada,"La elaboración y comercialización de pan, bollería pastelería chocolate y productos alimenticios y bebidas par consumo humano. Comercio de periódicoslibros y revistas. La adquisición de fincas solares o inmuebles; venta o transmisión de las mismas por cualquier forma jurídica; la promoción construc","CALLE LAS TRIANAS , 17 - BJ",VITORIA-GASTEIZ,94513...,,,Sociedad limitada,,,,Fabricación de pan y de productos frescos de panadería y pastelería
1071,283.683,182.686,"TUESTA BAKERY, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/TUESTA-BAKERY.html,"Tuesta Bakery, Sociedad Limitada.","Fabricación, comercialización, compraventa, importación, exportación de productos de pastelería, bollería, galletas y panadería","POLIGONO INDUSTRIAL (LA DEHESA) , S/N",VALDEGOVIA/GAUBEA,94523...,,,Sociedad limitada,www.tuestabakery.com,,"EL HORNO DE LA AMONA, TUESTA BAKERY",Fabricación de pan y de productos frescos de panadería y pastelería
1071,336.144,23.851,PANADERIA ZERRABE SL,pequeña,https://ranking-empresas.eleconomista.es/PANADERIA-ZERRABE.html,Panaderia Zerrabe Sl,ELABORACION Y VENTA DE BOLLERIA Y SIMILARES.,BARRIO ZERRABE,AYALA/AIARA,94539...,,,Sociedad limitada,,,,Fabricación de pan y de productos frescos de panadería y pastelería
1072,42.988,14.72,LA VITORIANA DE LA ALIMENTACION SLU,grande,https://ranking-empresas.eleconomista.es/VITORIANA-ALIMENTACION-SLU.html,La Vitoriana De La Alimentacion Slu,Comercio al por menor de pan de todo tipo,"CALLE ESKORIATZA , 3",VITORIA-GASTEIZ,94527...,,94527...,Sociedad limitada unipersonal,www.lavitoriana.com,,,Fabricación de galletas y productos de panadería y pastelería de larga duración
1072,244.577,(ND),HOJALBI SLL,pequeña,https://ranking-empresas.eleconomista.es/HOJALBI.html,Hojalbi Sll,FABRICACION DE HOJALDRE Y SUS DERIVADOS.,"AVENIDA LOS HUETOS , 46 - PAB 13",VITORIA-GASTEIZ,94521...,,,Sociedad limitada laboral,www.hojalbi.com,,,Fabricación de galletas y productos de panadería y pastelería de larga duración
1082,55.997,1.327,CONFITURAS GOYA SA,grande,https://ranking-empresas.eleconomista.es/CONFITURAS-GOYA.html,Confituras Goya Sa,Comercio al por menor de pastelería y chocolatería,"CALLE BARRATXI , 35",VITORIA-GASTEIZ,94512...,,,Sociedad anónima,www.confiturasgoya.es,,"15 marcas, entre ellas: VASQUITOS Y NESQUITAS, ESPECIALIDAD PASTILLAS NESQUITAS.CONFITURAS GOYA VITORIA...","Fabricación de cacao, chocolate y productos de confitería"
1082,56.596,186,CONFITERIA BLANCANIEVES TEJEDOR SL,grande,https://ranking-empresas.eleconomista.es/CONFITERIA-BLANCANIEVES-TEJEDOR.html,Confiteria Blancanieves Tejedor Sl,Elaboración de mantecados y polvorones.,"CALLE VENTA DE LA ESTRELLA , 6",VITORIA-GASTEIZ,94523...,,94523...,Sociedad limitada,www.reyfelipe.com,,"9 marcas, entre ellas: REY FELIPE, FELIPE II LOS MANTECADOS MAS ANTIGUOS DEL MUNDO...","Fabricación de cacao, chocolate y productos de confitería"
1083,15.485,2.689,INDUSTRIAS DEL CAFE DEL NORTE SA,grande,https://ranking-empresas.eleconomista.es/INDUSTRIAS-CAFE-NORTE.html,Industrias Del Cafe Del Norte Sa,Comercialización y Elaboración de café.,"CARRETERA DE GAMARRA , 41",VITORIA-GASTEIZ,94439...,,94427...,Sociedad anónima unipersonal,www.cafefortaleza.com,,"3 marcas, entre ellas: CAFINSA...","Elaboración de café, té e infusiones"
1083,22.772,1.348,CAFES LA BRASILEÑA SA,grande,https://ranking-empresas.eleconomista.es/CAFES-BRASILENA.html,Cafes La Brasileña Sa,Tostadero de café y distribución de café y frutos secos.,"CALLE OÑATI , 12 - 14",VITORIA-GASTEIZ,94526...,,94526...,Sociedad anónima unipersonal,www.cafeslabrasilena.es,,"4 marcas, entre ellas: MANIK, BRANIK...","Elaboración de café, té e infusiones"
1083,70.876,7.258,EGUIA FOODS SL,mediana,https://ranking-empresas.eleconomista.es/EGUIA-FOODS.html,Eguia Foods Sl,"Elaboracion y Comercialización de Cafés y Tés, También Comercialización de Frutos Secos.","CALLE ZUBIBARRI (13 INT) , 13 - BAJO",VITORIA-GASTEIZ,94527...,,,Sociedad limitada,www.cafeseguia.com,www.tealand.es,"KUPAH FOODS, TEALAND","Elaboración de café, té e infusiones"
1086,153.37,18.36,EKOSAL-LUZ SL,mediana,https://ranking-empresas.eleconomista.es/EKOSAL-LUZ.html,Ekosal-luz Sl,Elaboración de proteínas vegetales ecológicas.,"CALLE OREITIASOLO (Nº) , 9 - PABELLON 7",VITORIA-GASTEIZ,94515...,,,Sociedad limitada,www.zuaitzo.com,,"4 marcas, entre ellas: HOYSHI, ZUAITZO...",Elaboración de preparados alimenticios homogeneizados y alimentos dietéticos
1089,9.27,281,BACALAO GIRALDO SL,25.391.410,https://ranking-empresas.eleconomista.es/BACALAO-GIRALDO.html,Bacalao Giraldo Sl,"Clasificación,corte y desalado de bacalao y elaboración de platos precocinados.","AVENIDA SAN BLAS (POL. INDUSTRI) , 7 - INTERIOR",LEGUTIO,945465673,945465966,,Sociedad limitada unipersonal,www.bacalaogiraldo.com,,"4 marcas, entre ellas: GIRALDO, BACALAO GIRALDO...",Elaboración de otros productos alimenticios n.c.o.p.
1089,22.834,(ND),"GIRALDO COCINAMOS POR TI, S.L.",grande,https://ranking-empresas.eleconomista.es/GIRALDO-COCINAMOS-TI.html,"Giraldo Cocinamos Por Ti, S.l.",Elaboración de platos preparados.,"AVENIDA SAN BLAS , 7",LEGUTIO,94546...,,94546...,Sociedad limitada,www.bacalaogiraldo.com,,,Elaboración de otros productos alimenticios n.c.o.p.
1089,154.045,77.225,"IDEAS ARGENTAS, S.L.",mediana,https://ranking-empresas.eleconomista.es/IDEAS-ARGENTAS.html,"Ideas Argentas, S.l.",Servicios de alimentación consistentes en la elaboración y venta de alimentos para ser consumidos fuera del lugar de elaboración o destinados al servicio de colectividades,"CALLE PINTORERIA , 22 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,CACHITO MÍO EMPANADAS GOURMET,Elaboración de otros productos alimenticios n.c.o.p.
1089,213.763,6.373,INGLARES PRECOCINADOS S.L.,pequeña,https://ranking-empresas.eleconomista.es/INGLARES-PRECOCINADOS.html,Inglares Precocinados S.l.,Elaboración de productos precocinados y congelados.,"POLIGONO INDUSTRIAL SAN JOSE DE LOS LLANOS , 15",IRUÑA OKA/IRUÑA DE OCA,94536...,,,Sociedad limitada unipersonal,www.inglares.com,,INGLARES PRECOCINADOS,Elaboración de otros productos alimenticios n.c.o.p.
1089,411.676,(ND),KLARITXU SOCIEDAD LIMITADA,pequeña,https://ranking-empresas.eleconomista.es/KLARITXU.html,Klaritxu Sociedad Limitada,"La elaboración de productos alimenticios consistente en la preparación de platos precocinados preparados, cuya venta se realiza on line o en el establecimiento y la entrega mediante envio a domicilio o recogida en las instalaciones. La prestación de servicios de catering a particulares y empresas","CALLE SIERRA DE ARALAR (P. 01010 .) , 47 - BJ C",VITORIA-GASTEIZ,625.....,,,Sociedad limitada unipersonal,www.tortillasklaritxu.com,,"LORETXU, KLARITXU",Elaboración de otros productos alimenticios n.c.o.p.
1091,6.364,520,INGASO FARM SL,37.216.888,https://ranking-empresas.eleconomista.es/INGASO-FARM.html,Ingaso Farm Sl,"Fabricación de productos para la alimentación de animales de granja, principalmente piensos y correctores para la nutrición animal.","POLIGONO EL CARRASCAL , 8 - 9",LANCIEGO/LANTZIEGO,945625020,,,Sociedad limitada unipersonal,www.ingaso.com,,"10 marcas, entre ellas: INGASO, INGASO FARM...",Fabricación de productos para la alimentación de animales de granja
1091,91.549,12.185,URRUTIA GOICOECHEA SA,mediana,https://ranking-empresas.eleconomista.es/URRUTIA-GOICOECHEA.html,Urrutia Goicoechea Sa,Fabricación de piensos.,"CALLE VITORIALANDA , 19 - U",VITORIA-GASTEIZ,94524...,,94524...,Sociedad anónima,,,,Fabricación de productos para la alimentación de animales de granja
1101,83.474,19.669,DESTILERIAS MANUEL ACHA FABRICA DE LICORES SA,mediana,https://ranking-empresas.eleconomista.es/DESTILERIAS-MANUEL-ACHA-FABRICA-LICORES.html,Destilerias Manuel Acha Fabrica De Licores Sa,Fabricación de aguardientes y licores,"CALLE MASKURIBAI , 4",AMURRIO,94589...,,,Sociedad anónima,www.destileriasacha.com,,"30 marcas, entre ellas: PAUL POMES, ATXA SIERRA DE ORDUÑA...","Destilación, rectificación y mezcla de bebidas alcohólicas"
1101,364.511,13.685,BASQUE MOONSHINERS S.L.,pequeña,https://ranking-empresas.eleconomista.es/BASQUE-MOONSHINERS.html,Basque Moonshiners S.l.,"La sociedad tiene por objeto la fabricación, distribución y comercialización de bebidas alcohólicas, productos y actividades relacionadas, y servicios complementarios","CALLE CASTILLO DE LANTARON , 1 - PISO 2 A",VITORIA-GASTEIZ,94522...,,,Sociedad limitada,www.basquemoonshiners.es,,"6 marcas, entre ellas: BASMOON, BIKKUN...","Destilación, rectificación y mezcla de bebidas alcohólicas"
1102,2.523,109,"COMPAÑIA VINICOLA DEL NORTE DE ESPAÑA, SA",91.444.000,https://ranking-empresas.eleconomista.es/COMPANIA-VINICOLA-NORTE-ESPANA.html,"Compañia Vinicola Del Norte De España, Sa","Elaboración de vinos tintos, blancos y rosados con D.O. Rioja","CARRETERA LOGROÑO (LAGUARDIA) , KM 4,8",LAGUARDIA,945625210,,,Sociedad anónima,www.cvne.com,,"102 marcas, entre ellas: VIÑA REAL, VIÑA REAL ESPECIAL...",Elaboración de vinos
1102,3.192,271,"BARON DE LEY, S.A.",72.241.000,https://ranking-empresas.eleconomista.es/BARON-LEY.html,"Baron De Ley, S.a.","Elaboración de vinos de rioja, crianzas, reservas y grandes reservas.","CAMINO VIEJO LOGROÑO , 26",OYON-OION,945622216,"915755441
915765476",945622315,Sociedad anónima,www.elcoto.com,,"128 marcas, entre ellas: ""BARON DE LEY"", 1970 EL COTO...",Elaboración de vinos
1102,3.527,583,BODEGAS DE LOS HEREDEROS DEL MARQUES DE RISCAL SL,65.740.000,https://ranking-empresas.eleconomista.es/BODEGAS-HEREDEROS-MARQUES-RISCAL.html,Bodegas De Los Herederos Del Marques De Riscal Sl,Explotacion de bodega hotel y spa,"CALLE TORREA , 1 - 01",ELCIEGO,945606000,"913452867
945606553",945606023,Sociedad limitada unipersonal,www.marquesderiscal.com,,CONDE DE AMORETO,Elaboración de vinos
1102,4.001,351,BODEGAS FAUSTINO SL,58.996.000,https://ranking-empresas.eleconomista.es/BODEGAS-FAUSTINO.html,Bodegas Faustino Sl,"Elaboración, crianza y exportación de vinos de Rioja.","CARRETERA LOGROÑO , S/N",OYON-OION,945622500,,945622106,Sociedad limitada,www.bodegasfaustino.es,www.grupofaustino.es,"63 marcas, entre ellas: FAUSTINO I, FAUSTINO VII...",Elaboración de vinos
1102,7.133,694,MURIEL WINES SOCIEDAD LIMITADA.,32.933.996,https://ranking-empresas.eleconomista.es/MURIEL-WINES.html,Muriel Wines Sociedad Limitada.,Comercio al mayor de vinos.,"CARRETERA LAGUARDIA , S/N",ELCIEGO,945606268,,945606371,Sociedad limitada unipersonal,www.murielwines.com,,"GANGUTIA, BODEGA MONTELAGARES",Elaboración de vinos
1102,11.133,144,BODEGAS EGUIA SL,grande,https://ranking-empresas.eleconomista.es/BODEGAS-EGUIA.html,Bodegas Eguia Sl,"Elaboración,crianza y comercialización de vinos.","CARRETERA LAGUARDIA , S/N",ELCIEGO,94560...,,,Sociedad limitada unipersonal,www.bodegaseguia.com,,"15 marcas, entre ellas: VIÑA EGUIA, VIÑEDOS BARRIHUELO...",Elaboración de vinos
1102,13.794,1.602,BODEGAS MURIEL SL,grande,https://ranking-empresas.eleconomista.es/BODEGAS-MURIEL.html,Bodegas Muriel Sl,"COMPRA VENTA DE UVA, ELABORACION, ENVEJECIMIENTO, CRIANZA DE VINO. Y ADEMAS LA COMPRA VENTA, ADQUISICION Y TENENCIA DE BIENES INMUEBLES Y EL ARRENDAMIENTO DE LOS MISMOS.","CARRETERA LAGUARDIA , S/N",ELCIEGO,94560...,,94560...,Sociedad limitada unipersonal,www.murielwines.com,,"102 marcas, entre ellas: CHIFLA KABRAS, PARCELA N.5LUIS ALEGRE...",Elaboración de vinos
1102,14.705,195,COMERCIAL ARTEVINO Y VINEDOS S.L.,grande,https://ranking-empresas.eleconomista.es/COMERCIAL-ARTEVINO-VINEDOS.html,Comercial Artevino Y Vinedos S.l.,"Elaboración, crianza y distribución de vinos.","CALLE HERRERIA , 2 - 5",VILLABUENA DE ALAVA/ESKUERNAGA,94560...,,94560...,Sociedad limitada,www.izadi.com,,,Elaboración de vinos
1102,25.467,2.363,"BODEGAS COSME PALACIO, S.A.",grande,https://ranking-empresas.eleconomista.es/BODEGAS-COSME-PALACIO.html,"Bodegas Cosme Palacio, S.a.",Elaboración y crianza de vinos con D.O Rioja,"CALLE SAN LAZARO , 1",LAGUARDIA,91500...,,,Sociedad anónima unipersonal,www.entrecanalesdomecq.com,,"42 marcas, entre ellas: MILFLORES MILFLORES, COSME PALACIO Y HNOS. COSECHEROS Y EXPORTADORES VINOS FINOS SEMILLON BILBAO....",Elaboración de vinos
